PLAN,DESCRIPTION,APPLICATION_REFERENCE,APPLICATION_NO,chargeAcPrefix,chargeAc,chargeAmount,VALUEFIRST,VALUEFIRST_LABEL,VALUE1_LABEL,VALUE1,VALUE2_LABEL,VALUE2,VALUE3_LABEL,VALUE3,VALUE4_LABEL,VALUE4,LikelyExpired,PROPERTY_NO,Purpose,transAcPrefix,transAc,transAmount
S94-26,S94-26 - Structured Open Space (Regional),DA13/0704,612864,ZFRI,ZFRInfrastructure,2873,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,108427,Open Space,ZFDC,ZFDCStructOS_26,-2873
S94-26,S94-26 - Structured Open Space (Regional),DA13/0715,613136,ZFRI,ZFRInfrastructure,3830,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,107304,Open Space,ZFDC,ZFDCStructOS_26,-3830
S94-26,S94-26 - Structured Open Space (Regional),DA14/0006,615118,ZFRI,ZFRInfrastructure,2873,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,106185,Open Space,ZFDC,ZFDCStructOS_26,-2873
S94-26,S94-26 - Structured Open Space (Regional),DA14/0050,617085,ZFRI,ZFRInfrastructure,2904,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,8282,Open Space,ZFDC,ZFDCStructOS_26,-2904
S94-26,S94-26 - Structured Open Space (Regional),DA14/0086,618632,ZFRI,ZFRInfrastructure,11490,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,17099,Open Space,ZFDC,ZFDCStructOS_26,-3974
S94-26,S94-26 - Structured Open Space (Regional),DA14/0087,618687,ZFRI,ZFRInfrastructure,5808,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,108429,Open Space,ZFDC,ZFDCStructOS_26,-2904
S94-26,S94-26 - Structured Open Space (Regional),DA14/0124,619981,ZFRI,ZFRInfrastructure,3244,0.417,ET (Structured),ET (Structured),0.417,ET (Casual),0.417,,,,,Expired,8443,Open Space,ZFDC,ZFDCStructOS_26,-1622
S94-26,S94-26 - Structured Open Space (Regional),DA14/0158,621317,ZFRI,ZFRInfrastructure,18351,4.7914,ET (Structured),ET (Structured),4.7914,ET (Casual),2.1314,,,,,Expired,104666,Open Space,ZFDC,ZFDCStructOS_26,-18351
S94-26,S94-26 - Structured Open Space (Regional),DA14/0164,621410,ZFRI,ZFRInfrastructure,135114,31.2083,ET (Structured),ET (Structured),31.2083,ET (Casual),31.2083,,,,,Expired,101966,Open Space,ZFDC,ZFDCStructOS_26,-45038
S94-26,S94-26 - Structured Open Space (Regional),DA14/0172,621961,ZFRI,ZFRInfrastructure,27749,7.1667,ET (Structured),ET (Structured),7.1667,ET (Casual),7.1667,,,,,Expired,14160,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0195,622754,ZFRI,ZFRInfrastructure,7430.2,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,79880,Open Space,ZFDC,ZFDCStructOS_26,-3734.4
S94-26,S94-26 - Structured Open Space (Regional),DA14/0211,623286,ZFRI,ZFRInfrastructure,645,0.1667,ET (Structured),ET (Structured),0.1667,ET (Casual),0.1667,,,,,Expired,20592,Open Space,ZFDC,ZFDCStructOS_26,-645
S94-26,S94-26 - Structured Open Space (Regional),DA14/0222,623591,ZFRI,ZFRInfrastructure,232584,26.942,ET (Structured),ET (Structured),26.942,ET (Casual),26.942,,,,,Expired,293,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0234,624104,ZFRI,ZFRInfrastructure,22002.24,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,8450,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0273,625712,ZFRI,ZFRInfrastructure,78772,10.125,ET (Structured),ET (Structured),10.125,ET (Casual),10.125,,,,,Expired,18531,Open Space,ZFDC,ZFDCStructOS_26,-39386
S94-26,S94-26 - Structured Open Space (Regional),DA14/0288,626069,ZFRI,ZFRInfrastructure,3388,0.875,ET (Structured),ET (Structured),0.875,ET (Casual),0.875,,,,,Expired,108383,Open Space,ZFDC,ZFDCStructOS_26,-3388
S94-26,S94-26 - Structured Open Space (Regional),DA14/0353,628313,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,20986,Open Space,ZFDC,ZFDCStructOS_26,-2590.93
S94-26,S94-26 - Structured Open Space (Regional),DA14/0384,629487,ZFRI,ZFRInfrastructure,447792,19,ET (Structured),ET (Structured),19,ET (Casual),19,,,,,Expired,107688,Open Space,ZFDC,ZFDCStructOS_26,-74632
S94-26,S94-26 - Structured Open Space (Regional),DA14/0388,629675,ZFRI,ZFRInfrastructure,645,0.1667,ET (Structured),ET (Structured),0.1667,ET (Casual),0.1667,,,,,Expired,12103,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0435,631727,ZFRI,ZFRInfrastructure,133552,17,ET (Structured),ET (Structured),17,ET (Casual),17,,,,,Active,85730,Open Space,ZFDC,ZFDCStructOS_26,-71177.47
S94-26,S94-26 - Structured Open Space (Regional),DA14/0480,633662,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,107630,Open Space,ZFDC,ZFDCStructOS_26,-3872
S94-26,S94-26 - Structured Open Space (Regional),DA14/0499,634132,ZFRI,ZFRInfrastructure,7744,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,50902,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0510,634318,ZFRI,ZFRInfrastructure,16455,4.2498,ET (Structured),ET (Structured),4.2498,ET (Casual),1.6313,,,,,Expired,104656,Open Space,ZFDC,ZFDCStructOS_26,-16455
S94-26,S94-26 - Structured Open Space (Regional),DA14/0515,634469,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,5523,Open Space,ZFDC,ZFDCStructOS_26,-3872
S94-26,S94-26 - Structured Open Space (Regional),DA14/0520,634612,ZFRI,ZFRInfrastructure,2904,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,1291,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0522,634751,ZFRI,ZFRInfrastructure,21604,2.75,ET (Structured),ET (Structured),2.75,ET (Casual),2.75,,,,,Expired,13247,Open Space,ZFDC,ZFDCStructOS_26,-10802
S94-26,S94-26 - Structured Open Space (Regional),DA14/0545,635487,ZFRI,ZFRInfrastructure,5962,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,106646,Open Space,ZFDC,ZFDCStructOS_26,-2981
S94-26,S94-26 - Structured Open Space (Regional),DA14/0605,637671,ZFRI,ZFRInfrastructure,191664,24.75,ET (Structured),ET (Structured),24.75,ET (Casual),24.75,,,,,Expired,108873,Open Space,ZFDC,ZFDCStructOS_26,-97218
S94-26,S94-26 - Structured Open Space (Regional),DA14/0668,639885,ZFRI,ZFRInfrastructure,6396,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,9291,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0704,640863,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,4911,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0722,641494,ZFRI,ZFRInfrastructure,16455,4.2498,ET (Structured),ET (Structured),4.2498,ET (Casual),1.6313,,,,,Expired,104691,Open Space,ZFDC,ZFDCStructOS_26,-16455
S94-26,S94-26 - Structured Open Space (Regional),DA14/0760,642884,ZFRI,ZFRInfrastructure,7948,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,5484,Open Space,ZFDC,ZFDCStructOS_26,-3974
S94-26,S94-26 - Structured Open Space (Regional),DA14/0763,642933,ZFRI,ZFRInfrastructure,5902,0.7514,ET (Structured),ET (Structured),0.7514,ET (Casual),0.7514,,,,,Expired,20454,Open Space,ZFDC,ZFDCStructOS_26,-2951
S94-26,S94-26 - Structured Open Space (Regional),DA14/0798,644424,ZFRI,ZFRInfrastructure,3388,0.875,ET (Structured),ET (Structured),0.875,ET (Casual),0.875,,,,,Expired,44333,Open Space,ZFDC,ZFDCStructOS_26,-3388
S94-26,S94-26 - Structured Open Space (Regional),DA14/0851,646359,ZFRI,ZFRInfrastructure,15488,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Expired,13842,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA14/0855,646456,ZFRI,ZFRInfrastructure,11616,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,107669,Open Space,ZFDC,ZFDCStructOS_26,-11616
S94-26,S94-26 - Structured Open Space (Regional),DA14/0904,648403,ZFRI,ZFRInfrastructure,701756,20,ET (Structured),ET (Structured),20,ET (Casual),20,,,,,Expired,2918,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0003,649525,ZFRI,ZFRInfrastructure,182830,47,ET (Structured),ET (Structured),47,ET (Casual),47,,,,,Expired,8487,Open Space,ZFDC,ZFDCStructOS_26,-182830
S94-26,S94-26 - Structured Open Space (Regional),DA15/0015,650065,ZFRI,ZFRInfrastructure,28898,3.7142,ET (Structured),ET (Structured),3.7142,ET (Casual),3.7142,,,,,Expired,101180,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0037,651642,ZFRI,ZFRInfrastructure,2743,0.7083,ET (Structured),ET (Structured),0.7083,ET (Casual),0.3238,,,,,Expired,104685,Open Space,ZFDC,ZFDCStructOS_26,-2743
S94-26,S94-26 - Structured Open Space (Regional),DA15/0042,652092,ZFRI,ZFRInfrastructure,133751.07,17,ET (Structured),ET (Structured),17,ET (Casual),17,,,,,Active,34595,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0044,652190,ZFRI,ZFRInfrastructure,2743,0.7083,ET (Structured),ET (Structured),0.7083,ET (Casual),0.3238,,,,,Expired,104682,Open Space,ZFDC,ZFDCStructOS_26,-2743
S94-26,S94-26 - Structured Open Space (Regional),DA15/0093,654079,ZFRI,ZFRInfrastructure,71809,18.46,ET (Structured),ET (Structured),18.46,ET (Casual),18.6,,,,,Expired,107322,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0097,654289,ZFRI,ZFRInfrastructure,114752,22.8749,ET (Structured),ET (Structured),22.8749,ET (Casual),22.8749,,,,,Expired,109536,Open Space,ZFDC,ZFDCStructOS_26,-40844
S94-26,S94-26 - Structured Open Space (Regional),DA15/0102,654423,ZFRI,ZFRInfrastructure,4910,0.625,ET (Structured),ET (Structured),0.625,ET (Casual),0.625,,,,,Expired,17330,Open Space,ZFDC,ZFDCStructOS_26,-2455
S94-26,S94-26 - Structured Open Space (Regional),DA15/0156,656473,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,107942,Open Space,ZFDC,ZFDCStructOS_26,-3872
S94-26,S94-26 - Structured Open Space (Regional),DA15/0158,656543,ZFRI,ZFRInfrastructure,2904,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,108395,Open Space,ZFDC,ZFDCStructOS_26,-2904
S94-26,S94-26 - Structured Open Space (Regional),DA15/0175,657094,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,41355,Open Space,ZFDC,ZFDCStructOS_26,-3872
S94-26,S94-26 - Structured Open Space (Regional),DA15/0218,658869,ZFRI,ZFRInfrastructure,47166,12.125,ET (Structured),ET (Structured),12.125,ET (Casual),12.125,,,,,Expired,108569,Open Space,ZFDC,ZFDCStructOS_26,-47166
S94-26,S94-26 - Structured Open Space (Regional),DA15/0249,660380,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,18965,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0265,661033,ZFRI,ZFRInfrastructure,3872,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,109331,Open Space,ZFDC,ZFDCStructOS_26,-2555.52
S94-26,S94-26 - Structured Open Space (Regional),DA15/0293,662197,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,109445,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/0310,662704,ZFRI,ZFRInfrastructure,58350,15,ET (Structured),ET (Structured),15,ET (Casual),15,,,,,Expired,107556,Open Space,ZFDC,ZFDCStructOS_26,-58350
S94-26,S94-26 - Structured Open Space (Regional),DA15/0312,662896,ZFRI,ZFRInfrastructure,73910,19,ET (Structured),ET (Structured),19,ET (Casual),19,,,,,Expired,107545,Open Space,ZFDC,ZFDCStructOS_26,-73910
S94-26,S94-26 - Structured Open Space (Regional),DA15/0313,662963,ZFRI,ZFRInfrastructure,66130,17,ET (Structured),ET (Structured),17,ET (Casual),17,,,,,Expired,107580,Open Space,ZFDC,ZFDCStructOS_26,-66130
S94-26,S94-26 - Structured Open Space (Regional),DA15/0352,663891,ZFRI,ZFRInfrastructure,72900,3,ET (Structured),ET (Structured),3,ET (Casual),3,,,,,Expired,42959,Open Space,ZFDC,ZFDCStructOS_26,-4050
S94-26,S94-26 - Structured Open Space (Regional),DA15/0410,665776,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,106605,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/0443,666596,ZFRI,ZFRInfrastructure,6358.4,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,107642,Open Space,ZFDC,ZFDCStructOS_26,-3179.2
S94-26,S94-26 - Structured Open Space (Regional),DA15/0444,666604,ZFRI,ZFRInfrastructure,74340,5,ET (Structured),ET (Structured),5,ET (Casual),5,,,,,Expired,40981,Open Space,ZFDC,ZFDCStructOS_26,-13263.68
S94-26,S94-26 - Structured Open Space (Regional),DA15/0485,668103,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,109401,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/0487,668106,ZFRI,ZFRInfrastructure,7780,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,108564,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0494,668310,ZFRI,ZFRInfrastructure,11128,0.85,ET (Structured),ET (Structured),0.85,ET (Casual),1.25,,,,,Expired,17938,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0495,668314,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,109421,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/0563,669840,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,12979,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0564,669842,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,12979,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0582,670301,ZFRI,ZFRInfrastructure,23502,6.0417,ET (Structured),ET (Structured),6.0417,ET (Casual),6.0417,,,,,Expired,6273,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0585,670383,ZFRI,ZFRInfrastructure,5563.46,0.72,ET (Structured),ET (Structured),0.72,ET (Casual),0.72,,,,,Expired,4008,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0629,671752,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,11449,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0657,672964,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,108766,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/0711,674567,ZFRI,ZFRInfrastructure,5836,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,14353,Open Space,ZFDC,ZFDCStructOS_26,-2981
S94-26,S94-26 - Structured Open Space (Regional),DA15/0716,674777,ZFRI,ZFRInfrastructure,420,2.5,ET (Structured),ET (Structured),2.5,ET (Casual),2.5,,,,,Expired,10809,Open Space,ZFDC,ZFDCStructOS_26,-9935
S94-26,S94-26 - Structured Open Space (Regional),DA15/0726,675091,ZFRI,ZFRInfrastructure,32241,8.2079,ET (Structured),ET (Structured),8.2079,ET (Casual),8.2079,,,,,Active,29698,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0739,675411,ZFRI,ZFRInfrastructure,67558,8.5,ET (Structured),ET (Structured),8.5,ET (Casual),8.5,,,,,Expired,107554,Open Space,ZFDC,ZFDCStructOS_26,-33779
S94-26,S94-26 - Structured Open Space (Regional),DA15/0742,675540,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Active,103416,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0771,676738,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,5562,Open Space,ZFDC,ZFDCStructOS_26,-2918
S94-26,S94-26 - Structured Open Space (Regional),DA15/0773,676755,ZFRI,ZFRInfrastructure,164976,8.08332,ET (Structured),ET (Structured),8.08332,ET (Casual),8.08332,,,,,Expired,107552,Open Space,ZFDC,ZFDCStructOS_26,-27496
S94-26,S94-26 - Structured Open Space (Regional),DA15/0774,676760,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,20967,Open Space,ZFDC,ZFDCStructOS_26,-2918
S94-26,S94-26 - Structured Open Space (Regional),DA15/0776,676867,ZFRI,ZFRInfrastructure,105652,27.16,ET (Structured),ET (Structured),27.16,ET (Casual),27.16,,,,,Expired,109471,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0817,677759,ZFRI,ZFRInfrastructure,4399,1.12,ET (Structured),ET (Structured),1.12,ET (Casual),1.12,,,,,Active,35686,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/0828,678365,ZFRI,ZFRInfrastructure,8347,2.125,ET (Structured),ET (Structured),2.125,ET (Casual),2.125,,,,,Active,102478,Open Space,ZFDC,ZFDCStructOS_26,-8347
S94-26,S94-26 - Structured Open Space (Regional),DA15/0882,680278,ZFRI,ZFRInfrastructure,8373.82,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,109594,Open Space,ZFDC,ZFDCStructOS_26,-4186.91
S94-26,S94-26 - Structured Open Space (Regional),DA15/0903,680749,ZFRI,ZFRInfrastructure,3198,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,106231,Open Space,ZFDC,ZFDCStructOS_26,-2918
S94-26,S94-26 - Structured Open Space (Regional),DA15/0924,681428,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,23402,Open Space,ZFDC,ZFDCStructOS_26,-2918
S94-26,S94-26 - Structured Open Space (Regional),DA15/0959,682832,ZFRI,ZFRInfrastructure,2755,0.7083,ET (Structured),ET (Structured),0.7083,ET (Casual),0.3283,,,,,Expired,104660,Open Space,ZFDC,ZFDCStructOS_26,-2755
S94-26,S94-26 - Structured Open Space (Regional),DA15/0960,682869,ZFRI,ZFRInfrastructure,3734.4,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Active,109497,Open Space,ZFDC,ZFDCStructOS_26,-3734.4
S94-26,S94-26 - Structured Open Space (Regional),DA15/0979,683343,ZFRI,ZFRInfrastructure,7830,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,44442,Open Space,ZFDC,ZFDCStructOS_26,-2610
S94-26,S94-26 - Structured Open Space (Regional),DA15/0980,683344,ZFRI,ZFRInfrastructure,1925,0.4901,ET (Structured),ET (Structured),0.4901,ET (Casual),0.4925,,,,,Active,14532,Open Space,ZFDC,ZFDCStructOS_26,-1925
S94-26,S94-26 - Structured Open Space (Regional),DA15/0982,683360,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,108564,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA15/1014,684766,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,13341,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA15/1037,685919,ZFRI,ZFRInfrastructure,17385,2,ET (Structured),ET (Structured),2,ET (Casual),2,,,,,Active,4134,Open Space,ZFDC,ZFDCStructOS_26,-5795
S94-26,S94-26 - Structured Open Space (Regional),DA16/0011,687646,ZFRI,ZFRInfrastructure,36765,2.874,ET (Structured),ET (Structured),2.874,ET (Casual),2.874,,,,,Active,1567,Open Space,ZFDC,ZFDCStructOS_26,-12255
S94-26,S94-26 - Structured Open Space (Regional),DA16/0013,687936,ZFRI,ZFRInfrastructure,71532,9,ET (Structured),ET (Structured),9,ET (Casual),9,,,,,Active,107585,Open Space,ZFDC,ZFDCStructOS_26,-35766
S94-26,S94-26 - Structured Open Space (Regional),DA16/0015,687965,ZFRI,ZFRInfrastructure,3404,0.875,ET (Structured),ET (Structured),0.875,ET (Casual),0.875,,,,,Expired,5986,Open Space,ZFDC,ZFDCStructOS_26,-3404
S94-26,S94-26 - Structured Open Space (Regional),DA16/0024,688235,ZFRI,ZFRInfrastructure,3890,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,3531,Open Space,ZFDC,ZFDCStructOS_26,-3890
S94-26,S94-26 - Structured Open Space (Regional),DA16/0029,688498,ZFRI,ZFRInfrastructure,42640,5,ET (Structured),ET (Structured),5,ET (Casual),5,,,,,Active,12655,Open Space,ZFDC,ZFDCStructOS_26,-21320
S94-26,S94-26 - Structured Open Space (Regional),DA16/0053,689183,ZFRI,ZFRInfrastructure,1621,0.4167,ET (Structured),ET (Structured),0.4167,ET (Casual),0.4167,,,,,Expired,108949,Open Space,ZFDC,ZFDCStructOS_26,-1621
S94-26,S94-26 - Structured Open Space (Regional),DA16/0054,689201,ZFRI,ZFRInfrastructure,1621,0.4167,ET (Structured),ET (Structured),0.4167,ET (Casual),0.4167,,,,,Expired,108958,Open Space,ZFDC,ZFDCStructOS_26,-1621
S94-26,S94-26 - Structured Open Space (Regional),DA16/0056,689324,ZFRI,ZFRInfrastructure,41681376,476.75,ET (Structured),ET (Structured),476.75,ET (Casual),476.75,,,,,Active,108007,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA16/0100,690917,ZFRI,ZFRInfrastructure,7856,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,8720,Open Space,ZFDC,ZFDCStructOS_26,-3928
S94-26,S94-26 - Structured Open Space (Regional),DA16/0102,691157,ZFRI,ZFRInfrastructure,279786,35.202,ET (Structured),ET (Structured),35.202,ET (Casual),35.202,,,,,Active,108471,Open Space,ZFDC,ZFDCStructOS_26,-139893
S94-26,S94-26 - Structured Open Space (Regional),DA16/0133,692153,ZFRI,ZFRInfrastructure,8971.95,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,108069,Open Space,ZFDC,ZFDCStructOS_26,-2990.65
S94-26,S94-26 - Structured Open Space (Regional),DA16/0145,692561,ZFRI,ZFRInfrastructure,186,0.25,ET (Structured),ET (Structured),0.25,ET (Casual),0.25,,,,,Expired,27626,Open Space,ZFDC,ZFDCStructOS_26,-1066
S94-26,S94-26 - Structured Open Space (Regional),DA16/0186,695272,ZFRI,ZFRInfrastructure,5166.2,1,ET (Structured),ET (Structured),1,ET (Casual),1,,,,,Expired,108106,Open Space,ZFDC,ZFDCStructOS_26,-2583.1
S94-26,S94-26 - Structured Open Space (Regional),DA16/0224,697225,ZFRI,ZFRInfrastructure,15221,3.875,ET (Structured),ET (Structured),3.875,ET (Casual),4.75,,,,,Active,105468,Open Space,,,
S94-26,S94-26 - Structured Open Space (Regional),DA16/0245,698111,ZFRI,ZFRInfrastructure,2918,0.75,ET (Structured),ET (Structured),0.75,ET (Casual),0.75,,,,,Expired,11848,Open Space,ZFDC,ZFDCStructOS_26,-2918
S94-26,S94-26 - Structured Open Space (Regional),DA16/0273,698920,ZFRI,ZFRInfrastructure,648,0.1667,ET (Structured),ET (Structured),0.1667,ET (Casual),0.1667,,,,,Expired,15137,Open Space,ZFDC,ZFDCStructOS_26,-648
